Company,PN,Whse,Nomenclature,Cost,Retail,Type,Weight,Units,AltPN,Code,Vendor,Date Updated,Vendor PartID,Cost Change percentage,Status
1,34G00012B0,1,1-1/4 X 11 NIPPLE GALV,8.1,0,34,0.75,EA,A,,ETNA,5/16/2025,982,,
1,34G00012C0,1,1-1/4 X 12 NIPPLE GALV,8.1,0,34,0.75,EA,A,,ETNA,5/16/2025,1001,,
1,34G0001500,1,1-1/2 X CLOSE NIPPLE GALV,3.6,0,34,0.29,EA,A,,ETNA,5/13/2025,20529,,
1,34G0001520,1,1-1/2 X 2 NIPPLE GALV,3.9,0,34,0.34,EA,A,,ETNA,5/13/2025,20069,,
1,34G0001525,1,1-1/2 X 2-1/2 NIPPLE GALV,4.3,0,34,0.44,EA,A,,ETNA,5/13/2025,55267,,
1,34G0001530,1,1-1/2 X 3 NIPPLE GALV,4.3,0,34,0.58,EA,A,,ETNA,5/13/2025,20102,,
1,34G0001535,1,1-1/2 X 3-1/2 NIPPLE GALV,5.4,0,34,0.64,EA,A,,ETNA,5/13/2025,72242,,
1,34G0001540,1,1-1/2 X 4 NIPPLE GALV,5.4,0,34,0.8,EA,A,,ETNA,5/13/2025,20148,,
1,34G0001545,1,1-1/2 X 4-1/2 NIPPLE GALV,6.6,0,34,0.88,EA,A,,ETNA,5/13/2025,9114,,
1,34G0001550,1,1-1/2 X 5 NIPPLE GALV,6.6,0,34,0.98,EA,A,,ETNA,5/13/2025,20166,,
1,34G0001555,1,1-1/2 X 5-1/2 NIPPLE GALV,7.4,0,34,1.08,EA,A,,ETNA,5/13/2025,26867,,
1,34G0001560,1,1-1/2 X 6 NIPPLE GALV,7.4,0,34,1.22,EA,A,,ETNA,5/13/2025,20196,,
1,34G0001570,1,1-1/2 X 7 NIPPLE GALV,6.5,0,34,1.22,EA,A,,ETNA,5/16/2025,20272,,
1,34G0001580,1,1-1/2 X 8 NIPPLE GALV,6.5,0,34,1.8,EA,A,,ETNA,5/16/2025,20290,,
1,34G0001590,1,1-1/2 X 9 NIPPLE GALV,7.5,0,34,1.8,EA,A,,ETNA,5/16/2025,20332,,
1,34G00015A0,1,1-1/2 X 10 NIPPLE GALV,5.2,0,34,1.8,EA,A,,ETNA,5/16/2025,18954,,
1,34G00015B0,1,1-1/2 X 11 NIPPLE GALV,8.6,0,34,1.8,EA,A,,ETNA,5/16/2025,50026,,
1,34G00015C0,1,1-1/2 X 12 NIPPLE GALV,8.6,0,34,1.8,EA,A,,ETNA,5/16/2025,50067,,
1,34G0002000,1,2 X CLOSE NIPPLE GALV,5.1,0,34,0.44,EA,A,,ETNA,5/13/2025,57004,,
1,34G0002025,1,2 X 2-1/2 NIPPLE GALV,5.7,0,34,0.59,EA,A,,ETNA,5/13/2025,76301,,
1,34G0002030,1,2 X 3 NIPPLE GALV,5.7,0,34,0.77,EA,A,,ETNA,5/13/2025,56662,,
1,34G0002035,1,2 X 3-1/2 NIPPLE GALV,6.9,0,34,0.9,EA,A,,ETNA,5/13/2025,12456,,
1,34G0002040,1,2 X 4 NIPPLE GALV,6.9,0,34,1.06,EA,A,,ETNA,5/13/2025,56685,,
1,34G0002045,1,2 X 4-1/2 NIPPLE GALV,8.8,0,34,1.14,EA,A,,ETNA,5/13/2025,30521,,
1,34G0002050,1,2 X 5 NIPPLE GALV,8.8,0,34,1.37,EA,A,,ETNA,5/13/2025,56710,,
1,34G0002055,1,2 X 5-1/2 NIPPLE GALV,10.2,0,34,1.37,EA,A,,ETNA,5/13/2025,47841,,
1,34G0002060,1,2 X 6 NIPPLE GALV,10.2,0,34,1.7,EA,A,,ETNA,5/13/2025,56731,,
1,34G0002070,1,2 X 7 NIPPLE GALV,9.4,0,34,1.7,EA,A,,ETNA,5/16/2025,56785,,
1,34G0002080,1,2 X 8 NIPPLE GALV,9.4,0,34,1.7,EA,A,,ETNA,5/16/2025,56808,,
1,34G0002090,1,2 X 9 NIPPLE GALV,11,0,34,1.8,EA,A,,ETNA,5/16/2025,56826,,
1,34G00020A0,1,2 X 10 NIPPLE GALV,11,0,34,1.9,EA,A,,ETNA,5/16/2025,35675,,
1,34G00020B0,1,2 X 11 NIPPLE GALV,12.6,0,34,1.9,EA,A,,ETNA,5/16/2025,35702,,
1,34G00020C0,1,2 X 12 NIPPLE GALV,12.6,0,34,1.9,EA,A,,ETNA,5/16/2025,35744,,
1,34G0002500,1,2-1/2 X CLOSE NIPPLE GALV,15,0,34,0.85,EA,A,,ETNA,5/13/2025,42249,,
1,34G0002530,1,2-1/2 X 3 NIPPLE GALV,15.6,0,34,1.08,EA,A,,ETNA,5/13/2025,41820,,
1,34G0002535,1,2-1/2 X 3-1/2 NIPPLE GALV,18,0,34,1.34,EA,A,,ETNA,5/13/2025,64588,,
1,34G0002540,1,2-1/2 X 4 NIPPLE GALV,18,0,34,1.56,EA,A,,ETNA,5/13/2025,41836,,
1,34G0002545,1,2-1/2 X 4-1/2 NIPPLE GALV,20.5,0,34,1.78,EA,A,,ETNA,5/13/2025,2361,,
1,34G0002550,1,2-1/2 X 5 NIPPLE GALV,20.5,0,34,2.13,EA,A,,ETNA,5/13/2025,41844,,
1,34G0002555,1,2-1/2 X 5-1/2 NIPPLE GALV,12.6,0,34,2.3,EA,A,,ETNA,5/16/2025,20228,,
1,34G0002560,1,2-1/2 X 6 NIPPLE GALV,22.5,0,34,2.5,EA,A,,ETNA,5/13/2025,41921,,
1,34401WHCAN,1,3/4 401 WHITE CANOPY ESC.,0.71,0,50,0.26,EA,A,,VIKING,8/20/2025,01-006,,
1,3440CHRESC,1,3/4 TYCO STYLE 40 CHROME ESC.,1.23,0,50,0.26,EA,A,,CORE MAIN,,87567009010,,
1,3440WHESCU,1,3/4 TYCO STYLE 40 WHITE ESC.,1.91,0,50,0.26,EA,A,,CORE MAIN,,87567004010,,
1,3448BEZFXR,1,"3/4"" X 48"" AH2 BRAIDED FLEX DROP",38.6,0,50,0.26,EA,A,,ETNA,5/13/2025,388616,,
1,3460BEZFXR,1,"3/4 X 60"" AH2 BRAIDED AQUAFLEX",43.47,0,50,0.26,EA,A,,ETNA,5/15/2025,388618,,
1,3472BEZFXR,1,"3/4 X 72"" AH2 BRAIDED AQUAFLEX",47.56,0,50,0.26,EA,A,,ETNA,5/15/2025,388621,,
1,34B0000200,1,1/4 X CLOSE BRASS NIPPLE,1.2,0,34,0.02,EA,A,,ETNA,5/13/2025,6372,,
1,34B0000215,1,1/4 X 1-1/2 BRASS NIPPLE,1.4,0,34,0.05,EA,A,,ETNA,5/13/2025,64512,,
1,34B0000220,1,1/4 X 2 BRASS NIPPLE,1.6,0,34,0.06,EA,A,,ETNA,5/13/2025,5809,,
1,34B0000225,1,1/4 X 2-1/2 BRASS NIPPLE,1.7,0,34,0.08,EA,A,,ETNA,5/13/2025,4495,,
1,34B0000230,1,1/4 X 3 BRASS NIPPLE,2,0,34,0.09,EA,A,,ETNA,5/13/2025,5896,,
1,34B0000235,1,1/4 X 3-1/2 BRASS NIPPLE,2.2,0,34,0.11,EA,A,,ETNA,5/13/2025,23106,,
1,34B0000240,1,1/4 X 4 BRASS NIPPLE,2.6,0,34,0.13,EA,A,,ETNA,5/13/2025,5919,,
1,34B0000245,1,1/4 X 4-1/2 BRASS NIPPLE,2.8,0,34,0.11,EA,A,,ETNA,5/13/2025,40989,,
1,34B0000250,1,1/4 X 5 BRASS NIPPLE,3.1,0,34,0.17,EA,A,,ETNA,5/13/2025,5948,,
1,34B0000255,1,1/4 X 5-1/2 BRASS NIPPLE,3.3,0,34,0.11,EA,A,,ETNA,5/13/2025,58163,,
1,34B0000260,1,1/4 X 6 BRASS NIPPLE,3.7,0,34,0.2,EA,A,,ETNA,5/13/2025,6037,,
1,34B0000515,1,1/2 X 1-1/2 BRASS NIPPLE,1.95,0,34,0.07,EA,A,,ETNA,5/13/2025,21953,,
1,34B0000520,1,1/2 X 2 BRASS NIPPLE,2.3,0,34,0.11,EA,A,,ETNA,5/13/2025,80869,,
1,34B0000525,1,1/2 X 2-1/2 BRASS NIPPLE,2.7,0,34,0.07,EA,A,,ETNA,5/13/2025,40471,,
1,34B0000530,1,1/2 X 3 BRASS NIPPLE,3.2,0,34,0.18,EA,A,,ETNA,5/13/2025,80890,,
1,34B0000535,1,1/2 X 3-1/2 BRASS NIPPLE,3.6,0,34,0.07,EA,A,,ETNA,5/13/2025,57200,,
1,34B0000540,1,1/2 X 4 BRASS NIPPLE,4.1,0,34,0.25,EA,A,,ETNA,5/13/2025,80904,,
1,34B0000545,1,1/2 X 4-1/2 BRASS NIPPLE,4.5,0,34,0.07,EA,A,,ETNA,5/13/2025,75091,,
1,34B0000550,1,1/2 X 5 BRASS NIPPLE,4.9,0,34,0.37,EA,A,,ETNA,5/13/2025,80914,,
1,34B0000555,1,1/2 X 5-1/2 BRASS NIPPLE,5.4,0,34,0.07,EA,A,,ETNA,5/13/2025,13044,,
1,34B0000560,1,1/2 X 6 BRASS NIPPLE,6,0,34,0.37,EA,A,,ETNA,5/13/2025,80936,,
1,34B0000715,1,3/4 X 1-1/2 BRASS NIPPLE,2.6,0,34,0.12,EA,A,,ETNA,5/13/2025,59583,,
1,34B0000720,1,3/4 X 2 BRASS NIPPLE,3,0,34,0.14,EA,A,,ETNA,5/13/2025,40042,,
1,34B0000725,1,3/4 X 2-1/2 BRASS NIPPLE,3.5,0,34,0.12,EA,A,,ETNA,5/13/2025,76629,,
1,34B0000730,1,3/4 X 3 BRASS NIPPLE,4.1,0,34,0.24,EA,A,,ETNA,5/13/2025,40072,,
1,34B0000735,1,3/4 X 3-1/2 BRASS NIPPLE,4.5,0,34,0.12,EA,A,,ETNA,5/13/2025,14191,,
1,34B0000740,1,3/4 X 4 BRASS NIPPLE,5.3,0,34,0.33,EA,A,,ETNA,5/13/2025,40108,,
1,34B0000745,1,3/4 X 4-1/2 BRASS NIPPLE,5.7,0,34,0.12,EA,A,,ETNA,5/13/2025,31673,,
1,34B0000750,1,3/4 X 5 BRASS NIPPLE,6.3,0,34,0.44,EA,A,,ETNA,5/13/2025,40144,,
1,34B0000755,1,3/4 X 5-1/2 BRASS NIPPLE,6.9,0,34,0.12,EA,A,,ETNA,5/13/2025,48751,,
1,34B0000760,1,3/4 X 6 BRASS NIPPLE,7.7,0,34,0.52,EA,A,,ETNA,5/13/2025,40174,,
1,34B0001015,1,1 X 1-1/2 BRASS NIPPLE,3.6,0,34,0.18,EA,A,,ETNA,5/13/2025,50098,,
1,34B0001020,1,1 X 2 BRASS NIPPLE,4.4,0,34,0.2,EA,A,,ETNA,5/13/2025,49669,,
1,34B0001025,1,1 X 2-1/2 BRASS NIPPLE,5.1,0,34,0.18,EA,A,,ETNA,5/13/2025,4905,,
1,34B0001030,1,1 X 3 BRASS NIPPLE,5.9,0,34,0.34,EA,A,,ETNA,5/13/2025,49717,,
1,1111000002,1,1/4 ELL DI,1.3,0,13,0,EA,A,,CORE MAIN,,8740023000040,,
1,1111000005,1,1/2 ELL DI,0.98,0,13,0.38,EA,A,,CORE MAIN,,,,
1,1111000007,1,3/4 ELL DI,1.73,0,13,0.61,EA,A,,CORE MAIN,,,,
1,1111000010,1,1 ELL DI,1.48,0,13,0.93,EA,A,,CORE MAIN,,,,
1,1111000012,1,1-1/4 ELL DI,3.15,0,13,1.47,EA,A,,CORE MAIN,,,,
1,1111000015,1,1-1/2 ELL DI,4.55,0,13,2.05,EA,A,,CORE MAIN,,,,
1,1111000020,1,2 ELL DI,6.88,0,13,3.16,EA,A,,CORE MAIN,,,,
1,1111000025,1,2-1/2 ELL DI,15.01,0,13,4.87,EA,A,,CORE MAIN,,,,
1,1111000705,1,3/4 X 1/2 RED ELL DI,1.84,0,13,0.52,EA,A,,CORE MAIN,,,,
1,1111001005,1,1 X 1/2 RED ELL DI,4.08,0,13,0.7,EA,A,,CORE MAIN,10/06/2025,870840001036,,
1,1111001007,1,1 X 3/4 RED ELL DI,2.08,0,13,0.88,EA,A,,CORE MAIN,,,,
1,1111001205,1,1-1/4 X 1/2 RED ELL DI,4.41,0,13,1,EA,A,,CORE MAIN,,,,
1,1111001207,1,1-1/4 X 3/4 RED ELL DI,3.6,0,13,1.17,EA,A,,CORE MAIN,,,,
1,1111001210,1,1-1/4 X 1 RED ELL DI,3.91,0,13,1.37,EA,A,,CORE MAIN,,,,
1,1111001505,1,1-1/2 X 1/2 RED ELL CI,5.44,0,13,1.4,EA,A,,CORE MAIN,,,,
1,1111001507,1,1-1/2 X 3/4 RED ELL DI,6.1,0,13,1.39,EA,A,,CORE MAIN,,,,
1,1111001510,1,1-1/2 X 1 RED ELL DI,5.44,0,13,1.53,EA,A,,CORE MAIN,,,,
1,1111001512,1,1-1/2 X 1-1/4 RED ELL DI,0,0,13,1.91,EA,A,,CORE MAIN,,,,
1,1111002005,1,2 X 1/2 RED ELL CI,13.12,0,13,2.27,EA,A,,CORE MAIN,,,,
1,1111002007,1,2 X 3/4 RED ELL DI,9.14,0,13,2.21,EA,A,,CORE MAIN,,,,
1,1111002510,1,2-1/2 X 1 RED ELL CI,16.59,0,13,3.29,EA,A,,CORE MAIN,,,,
1,1111002520,1,2-1/2 X 2 RED ELL DI,26.5,0,13,4.62,EA,A,,ETNA,,447855,,
1,1111100010,1,1” STREET ELL MI,2.82,0,12,0.6,EA,A,,CORE MAIN,,8740023000940,,
1,1111100013,1,1-1/4 STREET ELL,4.31,0,13,0.26,EA,A,,CORE MAIN,,8740023000960,,
1,1111100015,1,1-1/2 STREET ELL,5.75,0,13,0.26,EA,A,,CORE MAIN,,8740023000980,,
1,1111100020,1,2 STREET ELL,9.31,0,13,0.26,EA,A,,CORE MAIN,,8740023001000,,
1,1112000005,1,1/2 45 ELL DI,1.59,0,13,0.36,EA,A,,CORE MAIN,,,,
1,1112000007,1,3/4 45 ELL DI,1.94,0,13,0.55,EA,A,,CORE MAIN,,,,
1,1112000010,1,1 45 ELL DI,3.11,0,13,0.85,EA,A,,CORE MAIN,,,,
1,1112000012,1,1-1/4 45 ELL DI,4.12,0,13,1.36,EA,A,,CORE MAIN,,,,
1,1112000015,1,1-1/2 45 ELL DI,6.88,0,13,1.81,EA,A,,CORE MAIN,,,,
1,1112000020,1,2 45 ELL DI,7.94,0,13,2.77,EA,A,,CORE MAIN,,,,
1,1112000025,1,2-1/2 45 ELL DI,20.16,0,13,4.39,EA,A,,CORE MAIN,,,,
1,1112001005,1,1 X 1/2 45 ELL GALV,25.12,0,12,0,EA,A,,CORE MAIN,,870301029849,,
1,1113000005,1,1/2 TEE DI,2.66,0,13,0.54,EA,A,,CORE MAIN,,,,
1,1113000007,1,3/4 TEE DI,3.11,0,13,0.88,EA,A,,CORE MAIN,,,,
1,1113000010,1,1 TEE DI,2.14,0,13,1.37,EA,A,,CORE MAIN,,870840003164,,
1,1113000012,1,1-1/4 TEE DI,5.27,0,13,2.14,EA,A,,CORE MAIN,,,,
1,1113000015,1,1-1/2 TEE DI,6.68,0,13,2.77,EA,A,,CORE MAIN,,,,
1,1113000020,1,2 TEE DI,9.42,0,13,4.65,EA,A,,CORE MAIN,,,,
1,1113000025,1,2-1/2 TEE DI,23.74,0,13,6.52,EA,A,,CORE MAIN,,,,
1,1113070705,1,3/4 X 3/4 X 1/2 TEE DI,2.76,0,13,0.79,EA,A,,CORE MAIN,,,,
1,1113070710,1,3/4 X 3/4 X 1 TEE DI,4,0,13,1.1,EA,A,,CORE MAIN,,8740023002140,,
1,1113100510,1,1 X 1/2 X 1 TEE DI,3.44,0,13,1.24,EA,A,,CORE MAIN,,,,
1,1113101005,1,1 X 1 X 1/2 TEE DI,3.22,0,13,1.05,EA,A,,CORE MAIN,,,,
1,1113101007,1,1 X 1 X 3/4 TEE DI,3.87,0,13,1.23,EA,A,,CORE MAIN,,,,
1,1113101012,1,1 X 1 X 1-1/4 TEE DI,5.22,0,13,1.82,EA,A,,CORE MAIN,,,,
1,1113101015,1,1 X 1 X 1-1/2 TEE DI,9.28,0,13,2,EA,A,,CORE MAIN,,,,
1,1113101020,1,1 X 1 X 2 TEE THREADED,49.28,0,13,0,EA,A,,CORE MAIN,,300036902,,
1,1113120512,1,1-1/4 X 1/2 X 1-1/4 TEE,7.31,0,13,0,EA,A,,CORE MAIN,,8740023002420,,
1,1113121005,1,1-1/4 X 1 X 1/2 TEE DI,5.22,0,13,1.39,EA,A,,CORE MAIN,,,,
1,1113121007,1,1-1/4 X 1 X 3/4 TEE DI,5.91,0,13,1.43,EA,A,,CORE MAIN,,,,
1,1113121010,1,1-1/4 X 1 X 1 TEE DI,5.22,0,13,1.66,EA,A,,CORE MAIN,,,,
1,1113121012,1,1-1/4 X 1 X 1-1/4 TEE DI,5.22,0,13,1.92,EA,A,,CORE MAIN,,,,
1,1113121015,1,1-1/4 X 1 X 1-1/2 TEE DI,6.27,0,13,2.29,EA,A,,CORE MAIN,,,,
1,1113121205,1,1-1/4 X 1-1/4 X 1/2 TEE DI,5.01,0,13,1.49,EA,A,,CORE MAIN,,,,
1,1113121207,1,1-1/4 X 1-1/4 X 3/4 TEE DI,5.62,0,13,1.62,EA,A,,CORE MAIN,,,,
1,1113121210,1,1-1/4 X 1-1/4 X 1 TEE DI,5.15,0,13,1.75,EA,A,,CORE MAIN,,,,
1,1113121215,1,1-1/4 X 1-1/4 X 1-1/2 TEE DI,9.27,0,13,2.41,EA,A,,CORE MAIN,,,,
1,1113121220,1,1-1/4 X 1-1/4 X 2 TEE DI,14.01,0,13,3.02,EA,A,,CORE MAIN,,,,
1,1113151005,1,1-1/2 X 1 X 1/2 TEE DI,10.49,0,13,1.6,EA,A,,CORE MAIN,,,,
1,1113151007,1,1-1/2 X 1 X 3/4 TEE DI,9.82,0,13,1.97,EA,A,,CORE MAIN,,,,
1,1113151010,1,1-1/2 X 1 X 1 TEE DI,9.27,0,13,1.92,EA,A,,CORE MAIN,,,,
1,1113151015,1,1-1/2 X 1 X 1-1/2 TEE DI,6.72,0,13,2.44,EA,A,,CORE MAIN,,,,
1,1113151205,1,1-1/2 X 1-1/4 X 1/2 TEE DI,7.27,0,13,1.71,EA,A,,CORE MAIN,,,,
1,1113151207,1,1-1/2 X 1-1/4 X 3/4 TEE DI,7.27,0,13,0,EA,A,,CORE MAIN,,,,
1,1113151210,1,1-1/2 X 1-1/4 X 1 TEE DI,6.68,0,13,2.03,EA,A,,CORE MAIN,,,,
1,1113151505,1,1-1/2 X 1-1/2 X 1/2 TEE DI,6.54,0,13,1.86,EA,A,,CORE MAIN,,,,
1,1113151507,1,1-1/2 X 1-1/2 X 3/4 TEE DI,7.27,0,13,2.04,EA,A,,CORE MAIN,,,,
1,1113151510,1,1-1/2 X 1-1/2 X 1 TEE DI,6.54,0,13,2.24,EA,A,,CORE MAIN,,,,
1,1113151512,1,1-1/2 X 1-1/2 X 1-1/4 TEE DI,9.35,0,13,2.66,EA,A,,CORE MAIN,,,,
1,1113151520,1,1-1/2 X 1-1/2 X 2 TEE DI,13.72,0,13,3.45,EA,A,,CORE MAIN,,,,
1,1113201010,1,2 X 1 X 1 TEE THREADED,13.59,0,13,0,EA,A,,CORE MAIN,,,,
1,1113201020,1,2 X 1 X 2 TEE DI,9.47,0,13,3.64,EA,A,,CORE MAIN,,,,
1,1113201220,1,2 X 1-1/4 X 2 TEE DI,10.28,0,13,3.81,EA,A,,CORE MAIN,,,,
1,1113201505,1,2 X 1-1/2 X 1/2 TEE DI,10.74,0,13,2.49,EA,A,,CORE MAIN,,,,
1,1113201507,1,2 X 1-1/2 X 3/4 TEE DI,10.74,0,13,2.52,EA,A,,CORE MAIN,,,,
1,1113201510,1,2 X 1-1/2 X 1 TEE DI,9.52,0,13,2.83,EA,A,,CORE MAIN,,,,
1,1113201515,1,2 X 1-1/2 X 1-1/2 TEE DI,14.01,0,13,3.32,EA,A,,CORE MAIN,,,,
1,1113201520,1,2 X 1-1/2 X 2 TEE DI,10.74,0,13,4.15,EA,A,,CORE MAIN,,,,
1,1113202005,1,2 X 2 X 1/2 TEE DI,9.47,0,13,2.84,EA,A,,CORE MAIN,,,,
1,1113202007,1,2 X 2 X 3/4 TEE DI,9.47,0,13,3.03,EA,A,,CORE MAIN,,,,
1,1113202010,1,2 X 2 X 1 TEE DI,9.47,0,13,3.28,EA,A,,CORE MAIN,,,,
1,1113202012,1,2 X 2 X 1-1/4 TEE DI,10.28,0,13,3.83,EA,A,,CORE MAIN,,,,
1,1113202015,1,2 X 2 X 1-1/2 TEE DI,10.88,0,13,3.81,EA,A,,CORE MAIN,,,,
1,1113202025,1,2 X 2 X 2-1/2 TEE DI,29.08,0,13,5.91,EA,A,,CORE MAIN,,,,
1,1114000010,1,1” CROSS DI,8.4,0,13,1.74,EA,A,,CORE MAIN,,,,
1,1114000012,1,1-1/4” CROSS DI,11.84,0,13,2.57,EA,A,,CORE MAIN,,,,
1,1114000015,1,1-1/2” CROSS DI,15.33,0,13,3.51,EA,A,,CORE MAIN,,,,
1,1114000020,1,2” CROSS DI,21.74,0,13,5.15,EA,A,,CORE MAIN,,,,
1,111400BBAA,1,1-1/4 X 1-1/4 X 1 X 1 CROSS DI,10.53,0,13,2.13,EA,A,,CORE MAIN,,,,
1,111400CCAA,1,1-1/2 X 1-1/2 X 1 X 1 CROSS DI,15.33,0,13,2.59,EA,A,,CORE MAIN,,,,
1,111400DDAA,1,2 X 2 X 1 X 1 CROSS DI,22.08,0,13,3.48,EA,A,,CORE MAIN,,,,
1,1115000005,1,1/2” COUPLING DI,1.07,0,13,0.18,EA,A,,CORE MAIN,,,,
1,1115000012,1,1-1/4” COUPLING DI,2.6,0,13,0.73,EA,A,,CORE MAIN,,,,
1,1115000015,1,1-1/2” COUPLING DI,3.61,0,13,0.89,EA,A,,CORE MAIN,,,,
1,1115000020,1,2” COUPLING DI,5.4,0,13,1.46,EA,A,,CORE MAIN,,,,
1,1115000502,1,1/2 X 1/4 REDUCER COUPLING DI,1.43,0,13,0,EA,A,,CORE MAIN,,,,
1,1115000705,1,3/4 X 1/2 REDUCER DI,1.55,0,13,0.43,EA,A,,CORE MAIN,,,,
1,1115001005,1,1 X 1/2 REDUCER DI,1.7,0,13,0.57,EA,A,,CORE MAIN,8/5/2025,870840010755,,
1,1116001205,1,1-1/4 x 1/2 BUSHING DI BLK,2.32,0,13,0,EA,A,,CORE MAIN,,,,
1,1116001007,1,1 X 3/4 HEX BUSHING DI,1.92,0,13,0.09,EA,A,,CORE MAIN,,,,
1,1116001505,1,1-1/2 X 1/2 BUSHING DI BLK,2.64,0,13,0,EA,A,,CORE MAIN,,,,
1,1116001210,1,1-1/4 X 1 HEX BUSHING DI,2.17,0,13,0.15,EA,A,,CORE MAIN,,,,
1,1116001207,1,1-1/4 X 3/4 BUSING DI BLK,2.08,0,13,0,EA,A,,CORE MAIN,,8740023010640,,
1,1116001512,1,1-1/2 X 1-1/4 HEX BUSHING DI,2.48,0,13,0.14,EA,A,,CORE MAIN,,,,
1,1116002010,1,2 X 1 HEX BUSHING DI,3.46,0,13,0.59,EA,A,,CORE MAIN,,,,
1,1116002012,1,2 X 1-1/4 HEX BUSHING DI,3.46,0,13,0.5,EA,A,,CORE MAIN,,,,
1,1116002015,1,2 X 1-1/2 HEX BUSHING DI,3.58,0,13,0.39,EA,A,,CORE MAIN,,,,
1,1116H00502,1,1/2 X 1/4 BUSHING,1.74,0,13,0.26,EA,A,,CORE MAIN,,,,
1,1116H02520,1,2 1/2 X 2 HEX BUSHING,5.31,0,13,0,EA,A,,CORE MAIN,,,,
1,1117C00005,1,1/2” CAP DI,1.16,0,13,0.15,EA,A,,CORE MAIN,,,,
1,1117C00007,1,3/4” CAP DI,1.38,0,13,0.23,EA,A,,CORE MAIN,,,,
1,1117C00010,1,1” CAP DI,2.17,0,13,0.43,EA,A,,CORE MAIN,,,,
1,1117C00012,1,1-1/4” CAP DI,2.94,0,13,0.58,EA,A,,CORE MAIN,,,,
1,1117C00015,1,1-1/2” CAP DI,3.91,0,13,0.76,EA,A,,CORE MAIN,,,,
1,1117C00020,1,2” CAP DI,5.27,0,13,1.1,EA,A,,CORE MAIN,,,,
1,1117C00025,1,2-1/2” CAP DI,14.6,0,13,1.99,EA,A,,CORE MAIN,,,,
1,1117P00005,1,1/2” PLUG DI,0.79,0,13,0.11,EA,A,,GALLOUP,12/1/2025,3035854,0.00%,Same
1,1117P00007,1,3/4” PLUG DI,0.98,0,13,0.14,EA,A,,GALLOUP,9/4/2025,3020412,,
1,1117P00010,1,1” PLUG DI,2.43,0,13,0.26,EA,A,,GALLOUP,12/1/2025,3035862,189.29%,increased
1,1117P00012,1,1-1/4” PLUG DI,3.49,0,13,0.45,EA,A,,GALLOUP,9/4/2025,3023934,,
1,1117P00015,1,1-1/2” PLUG DI,4.84,0,13,0.72,EA,A,,GALLOUP,9/4/2025,3023942,,
1,1117P00020,1,2” PLUG DI,6.91,0,13,0.83,EA,A,,GALLOUP,9/4/2025,3023947,,
1,1/2COMPHOSE,1,1/2 ID COMPRESSOR HOSE,6.4,0,65,0,FT,A,,GALLOUP,9/4/2025,3358852,,
1,11/2X3REPAIR,1,1 1/2 X 3 REPAIR CLAMP,10.53,0,50,0,EA,A,,GALLOUP,9/4/2025,3056724,,
1,12401CHCAN,1,1/2 401 CHROME CANOPY ESC.,0.65,0,50,0.26,EA,A,,VIKING,8/14/2025,01-001,,
1,12401WHCAN,1,1/2 401 WHITE CANOPY ESC.,0.61,0,50,0.26,EA,A,,VIKING,8/14/2025,01-005,,
1,11F9000012,1,1-1/4” FLOOR FLANGES MI,4.5,0,14,1.01,EA,A,,ETNA,8/6/2025,50523,,
1,11F9000015,1,1-1/2” FLOOR FLANGES MI,5,0,14,1.42,EA,A,,ETNA,8/6/2025,240718,,
1,11F9000020,1,2” FLOOR FLANGES MI,6.4,0,14,2.25,EA,A,,ETNA,8/6/2025,59163,,
1,11F94MEGAF,1,"4"" Mega Flange",191.73,0,14,0.25,EA,A,,ETNA,08/06/2025,32162,,
1,11F96MEGAF,1,"6"" Mega Flange",281.51,0,14,0.25,EA,A,,ETNA,08/06/2025,32182,,
1,11F98MEGAF,1,"8"" Mega Flange",440.07,0,14,0.25,EA,A,,ETNA,08/06/2025,32237,,
1,1201000005,1,1/2” ELL MI GALV,0.93,0,12,0.26,EA,A,,ETNA,8/6/2025,6766,,
1,1201000007,1,3/4” ELL MI GALV,1.15,0,12,0.39,EA,A,,ETNA,8/6/2025,11289,,
1,1201000010,1,1” ELL MI GALV,2.1,0,12,0.64,EA,A,,ETNA,8/6/2025,53727,,
1,1201000012,1,1-1/4” ELL MI GALV,3.3,0,12,0.96,EA,A,,ETNA,8/6/2025,59052,,
1,1201000015,1,1-1/2” ELL MI GALV,4.3,0,12,1.22,EA,A,,ETNA,8/6/2025,58972,,
1,1201000020,1,2” ELL MI GALV,7.1,0,12,2,EA,A,,ETNA,8/6/2025,53743,,
1,1201000502,1,1/2 X 1/4 ELL MI GALV,1.75,0,12,0.35,EA,A,,ETNA,8/6/2025,302092,,
1,1201000705,1,3/4 X 1/2 ELL MI GALV,1.9,0,12,0.35,EA,A,,ETNA,8/6/2025,302047,,
1,1201001005,1,1 X 1/2 ELL MI GALV,2.6,0,12,0.51,EA,A,,ETNA,8/6/2025,40639,,
1,1201001007,1,1 X 3/4 ELL MI GALV,2.5,0,12,0.52,EA,A,,ETNA,8/6/2025,40702,,
1,1201001205,1,1-1/4 X 1/2 ELL MI GALV,5,0,12,0.68,EA,A,,ETNA,8/6/2025,26304,,
1,1201001207,1,1-1/4 X 3/4 ELL MI GALV,15.2,0,12,0.76,EA,A,,ETNA,8/6/2025,21798,,
1,1201001210,1,1-1/4 X 1 ELL MI GALV,4.1,0,12,0.86,EA,A,,ETNA,8/6/2025,26349,,
